path,module,category,lang,lines,status,note
openspec/changes/archive/2026-04-02-workflow-pluggability-repair-by-removing-tag-vocab-core-bridge/specs/workflow-execution-seams/spec.md,openspec-archive,doc,markdown,29,pending,
openspec/changes/archive/2026-04-02-workflow-pluggability-repair-by-removing-tag-vocab-core-bridge/tasks.md,openspec-archive,doc,markdown,17,pending,
openspec/changes/archive/2026-04-03-workflow-debug-probe-diagnostic-workflow/design.md,openspec-archive,doc,markdown,15,pending,
openspec/changes/archive/2026-04-03-workflow-debug-probe-diagnostic-workflow/proposal.md,openspec-archive,doc,markdown,5,pending,
openspec/changes/archive/2026-04-03-workflow-debug-probe-diagnostic-workflow/specs/workflow-execution-seams/spec.md,openspec-archive,doc,markdown,28,pending,
openspec/changes/archive/2026-04-03-workflow-debug-probe-diagnostic-workflow/tasks.md,openspec-archive,doc,markdown,8,pending,
openspec/changes/archive/2026-04-03-workflow-package-bridge-carrier-move-off-globalthis/design.md,openspec-archive,doc,markdown,19,pending,
openspec/changes/archive/2026-04-03-workflow-package-bridge-carrier-move-off-globalthis/proposal.md,openspec-archive,doc,markdown,17,pending,
openspec/changes/archive/2026-04-03-workflow-package-bridge-carrier-move-off-globalthis/specs/workflow-execution-seams/spec.md,openspec-archive,doc,markdown,18,pending,
openspec/changes/archive/2026-04-03-workflow-package-bridge-carrier-move-off-globalthis/tasks.md,openspec-archive,doc,markdown,5,pending,
openspec/changes/archive/2026-04-03-workflow-package-cross-realm-runtime-capability-bridge/design.md,openspec-archive,doc,markdown,60,pending,
openspec/changes/archive/2026-04-03-workflow-package-cross-realm-runtime-capability-bridge/proposal.md,openspec-archive,doc,markdown,26,pending,
openspec/changes/archive/2026-04-03-workflow-package-cross-realm-runtime-capability-bridge/specs/workflow-execution-seams/spec.md,openspec-archive,doc,markdown,24,pending,
openspec/changes/archive/2026-04-03-workflow-package-cross-realm-runtime-capability-bridge/tasks.md,openspec-archive,doc,markdown,6,pending,
openspec/changes/archive/2026-04-03-workflow-package-handlers-host-api-and-precompiled-hooks/design.md,openspec-archive,doc,markdown,49,pending,
openspec/changes/archive/2026-04-03-workflow-package-handlers-host-api-and-precompiled-hooks/proposal.md,openspec-archive,doc,markdown,17,pending,
openspec/changes/archive/2026-04-03-workflow-package-handlers-host-api-and-precompiled-hooks/specs/workflow-execution-seams/spec.md,openspec-archive,doc,markdown,33,pending,
openspec/changes/archive/2026-04-03-workflow-package-handlers-host-api-and-precompiled-hooks/tasks.md,openspec-archive,doc,markdown,7,pending,
openspec/changes/archive/2026-04-03-workflow-package-host-realm-bundled-hook-execution/design.md,openspec-archive,doc,markdown,40,pending,
openspec/changes/archive/2026-04-03-workflow-package-host-realm-bundled-hook-execution/proposal.md,openspec-archive,doc,markdown,17,pending,
openspec/changes/archive/2026-04-03-workflow-package-host-realm-bundled-hook-execution/specs/workflow-execution-seams/spec.md,openspec-archive,doc,markdown,24,pending,
openspec/changes/archive/2026-04-03-workflow-package-host-realm-bundled-hook-execution/tasks.md,openspec-archive,doc,markdown,5,pending,
openspec/changes/archive/2026-04-03-workflow-package-internal-dedup-and-lib-extraction/design.md,openspec-archive,doc,markdown,66,pending,
openspec/changes/archive/2026-04-03-workflow-package-internal-dedup-and-lib-extraction/proposal.md,openspec-archive,doc,markdown,27,pending,
openspec/changes/archive/2026-04-03-workflow-package-internal-dedup-and-lib-extraction/specs/workflow-execution-seams/spec.md,openspec-archive,doc,markdown,20,pending,
openspec/changes/archive/2026-04-03-workflow-package-internal-dedup-and-lib-extraction/tasks.md,openspec-archive,doc,markdown,6,pending,
openspec/changes/archive/2026-04-03-workflow-package-multi-manifest-bundles/design.md,openspec-archive,doc,markdown,36,pending,
openspec/changes/archive/2026-04-03-workflow-package-multi-manifest-bundles/proposal.md,openspec-archive,doc,markdown,18,pending,
openspec/changes/archive/2026-04-03-workflow-package-multi-manifest-bundles/specs/workflow-execution-seams/spec.md,openspec-archive,doc,markdown,34,pending,
openspec/changes/archive/2026-04-03-workflow-package-multi-manifest-bundles/tasks.md,openspec-archive,doc,markdown,9,pending,
openspec/changes/archive/2026-04-03-workflow-package-runtime-diagnostics-debug-gate/design.md,openspec-archive,doc,markdown,27,pending,
openspec/changes/archive/2026-04-03-workflow-package-runtime-diagnostics-debug-gate/proposal.md,openspec-archive,doc,markdown,15,pending,
openspec/changes/archive/2026-04-03-workflow-package-runtime-diagnostics-debug-gate/specs/workflow-execution-seams/spec.md,openspec-archive,doc,markdown,33,pending,
openspec/changes/archive/2026-04-03-workflow-package-runtime-diagnostics-debug-gate/tasks.md,openspec-archive,doc,markdown,6,pending,
openspec/changes/archive/2026-04-03-workflow-package-zotero-runtime-capability-scope-hardening/design.md,openspec-archive,doc,markdown,36,pending,
openspec/changes/archive/2026-04-03-workflow-package-zotero-runtime-capability-scope-hardening/proposal.md,openspec-archive,doc,markdown,5,pending,
openspec/changes/archive/2026-04-03-workflow-package-zotero-runtime-capability-scope-hardening/specs/workflow-execution-seams/spec.md,openspec-archive,doc,markdown,21,pending,
openspec/changes/archive/2026-04-03-workflow-package-zotero-runtime-capability-scope-hardening/tasks.md,openspec-archive,doc,markdown,5,pending,
openspec/changes/archive/2026-04-03-zotero-runtime-workflow-package-module-loader-with-user-resource-roots/design.md,openspec-archive,doc,markdown,39,pending,
openspec/changes/archive/2026-04-03-zotero-runtime-workflow-package-module-loader-with-user-resource-roots/proposal.md,openspec-archive,doc,markdown,18,pending,
openspec/changes/archive/2026-04-03-zotero-runtime-workflow-package-module-loader-with-user-resource-roots/specs/workflow-execution-seams/spec.md,openspec-archive,doc,markdown,41,pending,
openspec/changes/archive/2026-04-03-zotero-runtime-workflow-package-module-loader-with-user-resource-roots/tasks.md,openspec-archive,doc,markdown,6,pending,
openspec/changes/archive/2026-04-03-zotero-runtime-workflow-package-module-loader/design.md,openspec-archive,doc,markdown,31,pending,
openspec/changes/archive/2026-04-03-zotero-runtime-workflow-package-module-loader/proposal.md,openspec-archive,doc,markdown,5,pending,
openspec/changes/archive/2026-04-03-zotero-runtime-workflow-package-module-loader/specs/workflow-execution-seams/spec.md,openspec-archive,doc,markdown,22,pending,
openspec/changes/archive/2026-04-03-zotero-runtime-workflow-package-module-loader/tasks.md,openspec-archive,doc,markdown,6,pending,
openspec/changes/archive/2026-04-04-literature-digest-artifact-import-export/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-04-04-literature-digest-artifact-import-export/design.md,openspec-archive,doc,markdown,86,pending,
openspec/changes/archive/2026-04-04-literature-digest-artifact-import-export/proposal.md,openspec-archive,doc,markdown,54,pending,
openspec/changes/archive/2026-04-04-literature-digest-artifact-import-export/specs/literature-digest-artifact-contract/spec.md,openspec-archive,doc,markdown,58,pending,
openspec/changes/archive/2026-04-04-literature-digest-artifact-import-export/specs/reference-workbench-package/spec.md,openspec-archive,doc,markdown,91,pending,
openspec/changes/archive/2026-04-04-literature-digest-artifact-import-export/specs/workflow-execution-seams/spec.md,openspec-archive,doc,markdown,22,pending,
openspec/changes/archive/2026-04-04-literature-digest-artifact-import-export/tasks.md,openspec-archive,doc,markdown,23,pending,
openspec/changes/archive/2026-04-04-workflow-trigger-selection-policy/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-04-04-workflow-trigger-selection-policy/design.md,openspec-archive,doc,markdown,79,pending,
openspec/changes/archive/2026-04-04-workflow-trigger-selection-policy/proposal.md,openspec-archive,doc,markdown,32,pending,
openspec/changes/archive/2026-04-04-workflow-trigger-selection-policy/specs/tag-vocabulary-management-workflow/spec.md,openspec-archive,doc,markdown,10,pending,
openspec/changes/archive/2026-04-04-workflow-trigger-selection-policy/specs/workflow-execution-seams/spec.md,openspec-archive,doc,markdown,26,pending,
openspec/changes/archive/2026-04-04-workflow-trigger-selection-policy/specs/workflow-manifest-authoring-schema/spec.md,openspec-archive,doc,markdown,18,pending,
openspec/changes/archive/2026-04-04-workflow-trigger-selection-policy/tasks.md,openspec-archive,doc,markdown,26,pending,
openspec/changes/archive/2026-04-05-custom-note-import-export/design.md,openspec-archive,doc,markdown,60,pending,
openspec/changes/archive/2026-04-05-custom-note-import-export/proposal.md,openspec-archive,doc,markdown,56,pending,
openspec/changes/archive/2026-04-05-custom-note-import-export/specs/custom-note-import-export/spec.md,openspec-archive,doc,markdown,83,pending,
openspec/changes/archive/2026-04-05-custom-note-import-export/tasks.md,openspec-archive,doc,markdown,28,pending,
openspec/changes/archive/2026-04-05-literature-workbench-package-unification/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-04-05-literature-workbench-package-unification/design.md,openspec-archive,doc,markdown,114,pending,
openspec/changes/archive/2026-04-05-literature-workbench-package-unification/proposal.md,openspec-archive,doc,markdown,71,pending,
openspec/changes/archive/2026-04-05-literature-workbench-package-unification/specs/literature-workbench-package/spec.md,openspec-archive,doc,markdown,85,pending,
openspec/changes/archive/2026-04-05-literature-workbench-package-unification/specs/workflow-execution-seams/spec.md,openspec-archive,doc,markdown,18,pending,
openspec/changes/archive/2026-04-05-literature-workbench-package-unification/tasks.md,openspec-archive,doc,markdown,30,pending,
openspec/changes/archive/2026-04-05-skillrunner-chat-message-views-upgrade/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-04-05-skillrunner-chat-message-views-upgrade/design.md,openspec-archive,doc,markdown,82,pending,
openspec/changes/archive/2026-04-05-skillrunner-chat-message-views-upgrade/proposal.md,openspec-archive,doc,markdown,46,pending,
openspec/changes/archive/2026-04-05-skillrunner-chat-message-views-upgrade/specs/skillrunner-chat-message-projection/spec.md,openspec-archive,doc,markdown,45,pending,
openspec/changes/archive/2026-04-05-skillrunner-chat-message-views-upgrade/specs/task-dashboard-skillrunner-observe/spec.md,openspec-archive,doc,markdown,30,pending,
openspec/changes/archive/2026-04-05-skillrunner-chat-message-views-upgrade/tasks.md,openspec-archive,doc,markdown,23,pending,
openspec/changes/archive/2026-04-05-skillrunner-frontend-protocol-upgrade/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-04-05-skillrunner-frontend-protocol-upgrade/design.md,openspec-archive,doc,markdown,125,pending,
openspec/changes/archive/2026-04-05-skillrunner-frontend-protocol-upgrade/proposal.md,openspec-archive,doc,markdown,48,pending,
openspec/changes/archive/2026-04-05-skillrunner-frontend-protocol-upgrade/specs/skillrunner-provider-request-contract/spec.md,openspec-archive,doc,markdown,35,pending,
openspec/changes/archive/2026-04-05-skillrunner-frontend-protocol-upgrade/specs/task-dashboard-skillrunner-observe/spec.md,openspec-archive,doc,markdown,30,pending,
openspec/changes/archive/2026-04-05-skillrunner-frontend-protocol-upgrade/specs/workflow-settings-single-source-submit-flow/spec.md,openspec-archive,doc,markdown,31,pending,
openspec/changes/archive/2026-04-05-skillrunner-frontend-protocol-upgrade/tasks.md,openspec-archive,doc,markdown,38,pending,
openspec/changes/archive/2026-04-06-skillrunner-recoverable-state-ssot-realignment/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-04-06-skillrunner-recoverable-state-ssot-realignment/design.md,openspec-archive,doc,markdown,62,pending,
openspec/changes/archive/2026-04-06-skillrunner-recoverable-state-ssot-realignment/proposal.md,openspec-archive,doc,markdown,38,pending,
openspec/changes/archive/2026-04-06-skillrunner-recoverable-state-ssot-realignment/specs/provider-adapter/spec.md,openspec-archive,doc,markdown,15,pending,
openspec/changes/archive/2026-04-06-skillrunner-recoverable-state-ssot-realignment/specs/task-dashboard-skillrunner-observe/spec.md,openspec-archive,doc,markdown,23,pending,
openspec/changes/archive/2026-04-06-skillrunner-recoverable-state-ssot-realignment/tasks.md,openspec-archive,doc,markdown,12,pending,
openspec/changes/archive/2026-04-16-skillrunner-structured-display-protocol-upgrade/design.md,openspec-archive,doc,markdown,51,pending,
openspec/changes/archive/2026-04-16-skillrunner-structured-display-protocol-upgrade/proposal.md,openspec-archive,doc,markdown,49,pending,
openspec/changes/archive/2026-04-16-skillrunner-structured-display-protocol-upgrade/specs/skillrunner-chat-display-contract/spec.md,openspec-archive,doc,markdown,37,pending,
openspec/changes/archive/2026-04-16-skillrunner-structured-display-protocol-upgrade/specs/task-dashboard-skillrunner-observe/spec.md,openspec-archive,doc,markdown,27,pending,
openspec/changes/archive/2026-04-16-skillrunner-structured-display-protocol-upgrade/tasks.md,openspec-archive,doc,markdown,14,pending,
openspec/changes/archive/2026-04-16-test-governance-three-axis-realignment/design.md,openspec-archive,doc,markdown,79,pending,
openspec/changes/archive/2026-04-16-test-governance-three-axis-realignment/proposal.md,openspec-archive,doc,markdown,47,pending,
openspec/changes/archive/2026-04-16-test-governance-three-axis-realignment/specs/test-runtime-affinity-governance/spec.md,openspec-archive,doc,markdown,34,pending,
openspec/changes/archive/2026-04-16-test-governance-three-axis-realignment/specs/test-suite-gating-strategy/spec.md,openspec-archive,doc,markdown,27,pending,
openspec/changes/archive/2026-04-16-test-governance-three-axis-realignment/specs/test-taxonomy-domain-grouping/spec.md,openspec-archive,doc,markdown,20,pending,
openspec/changes/archive/2026-04-16-test-governance-three-axis-realignment/tasks.md,openspec-archive,doc,markdown,26,pending,
openspec/changes/archive/2026-04-17-migrate-skillrunner-run-workspace-to-right-sidebar-shell/.openspec.yaml,openspec-archive,doc,yaml,2,pending,
openspec/changes/archive/2026-04-17-migrate-skillrunner-run-workspace-to-right-sidebar-shell/design.md,openspec-archive,doc,markdown,93,pending,
openspec/changes/archive/2026-04-17-migrate-skillrunner-run-workspace-to-right-sidebar-shell/proposal.md,openspec-archive,doc,markdown,29,pending,
openspec/changes/archive/2026-04-17-migrate-skillrunner-run-workspace-to-right-sidebar-shell/specs/skillrunner-provider-global-run-workspace-tabs/spec.md,openspec-archive,doc,markdown,55,pending,
openspec/changes/archive/2026-04-17-migrate-skillrunner-run-workspace-to-right-sidebar-shell/specs/skillrunner-sidebar-shell-host/spec.md,openspec-archive,doc,markdown,45,pending,
openspec/changes/archive/2026-04-17-migrate-skillrunner-run-workspace-to-right-sidebar-shell/specs/task-dashboard-skillrunner-observe/spec.md,openspec-archive,doc,markdown,28,pending,
openspec/changes/archive/2026-04-17-migrate-skillrunner-run-workspace-to-right-sidebar-shell/tasks.md,openspec-archive,doc,markdown,27,pending,
openspec/changes/archive/2026-04-17-runtime-log-persistence-batching-hardening/design.md,openspec-archive,doc,markdown,46,pending,
openspec/changes/archive/2026-04-17-runtime-log-persistence-batching-hardening/proposal.md,openspec-archive,doc,markdown,38,pending,
